Location,Plot_Number,Treatment,Replicate,Coral_Diversity,Species,Count
Moorea,10,Med B,2,medium,Acanthurus nigricauda,1
Moorea,10,Med B,2,medium,Acanthurus nigrofuscus,1
Moorea,10,Med B,2,medium,Asterropteryx ensifera,2
Moorea,10,Med B,2,medium,Chaetodon citrinellus,1
Moorea,10,Med B,2,medium,Chrysiptera brownriggii,1
Moorea,10,Med B,2,medium,Dascyllus aruanus,34
Moorea,10,Med B,2,medium,Dascyllus flavicaudus,42
Moorea,10,Med B,2,medium,Gnatholepis anjerensis,2
Moorea,10,Med B,2,medium,Halichoeres trimaculatus,22
Moorea,10,Med B,2,medium,Parapercis millepunctata,1
Moorea,10,Med B,2,medium,Pseudocheilinus hexataenia,1
Moorea,10,Med B,2,medium,Scarus psittacus,5
Moorea,10,Med B,2,medium,Stethojulis bandanensis,1
Moorea,25,Med B,3,medium,Acanthurus nigricauda,1
Moorea,25,Med B,3,medium,Chaetodon citrinellus,2
Moorea,25,Med B,3,medium,Chlorurus sordidus,1
Moorea,25,Med B,3,medium,Chromis viridis,130
Moorea,25,Med B,3,medium,Dascyllus aruanus,32
Moorea,25,Med B,3,medium,Dascyllus flavicaudus,51
Moorea,25,Med B,3,medium,Gnatholepis anjerensis,2
Moorea,25,Med B,3,medium,Halichoeres trimaculatus,7
Moorea,25,Med B,3,medium,Neocirrhitus armatus,1
Moorea,25,Med B,3,medium,Parupeneus multifasciatus,1
Moorea,25,Med B,3,medium,Pomacentrus pavo,2
Moorea,25,Med B,3,medium,Stethojulis bandanensis,1
Moorea,28,Med B,4,medium,Balistapus undulatus,1
Moorea,28,Med B,4,medium,Canthigaster bennetti,1
Moorea,28,Med B,4,medium,Chaetodon citrinellus,2
Moorea,28,Med B,4,medium,Chromis viridis,13
Moorea,28,Med B,4,medium,Ctenochaetus binotatus,1
Moorea,28,Med B,4,medium,Dascyllus aruanus,35
Moorea,28,Med B,4,medium,Dascyllus flavicaudus,47
Moorea,28,Med B,4,medium,Halichoeres trimaculatus,4
Moorea,28,Med B,4,medium,Parupeneus multifasciatus,2
Moorea,28,Med B,4,medium,Scarus psittacus,4
Moorea,28,Med B,4,medium,Zebrasoma scopas,1
Moorea,34,Med B,5,medium,Acanthurus nigricauda,3
Moorea,34,Med B,5,medium,Acanthurus olivaceus,1
Moorea,34,Med B,5,medium,Chaetodon citrinellus,2
Moorea,34,Med B,5,medium,Chlorurus sordidus,2
Moorea,34,Med B,5,medium,Dascyllus aruanus,4
Moorea,34,Med B,5,medium,Dascyllus flavicaudus,55
Moorea,34,Med B,5,medium,Halichoeres trimaculatus,8
Moorea,34,Med B,5,medium,Parapercis millepunctata,2
Moorea,34,Med B,5,medium,Parupeneus multifasciatus,5
Moorea,34,Med B,5,medium,Parupeneus pleurostigma,2
Moorea,34,Med B,5,medium,Stethojulis bandanensis,1
